referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,location.state,location.city,allowMenuUrlEdit,location.postalCode,location.crossStreet,url,storeId,venuePage.id,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,venueChains.id,hasMenu,location.neighborhood,menu.externalUrl
v-1464363753,,,,false,Australia,AU,93784,146.0719136,-41.1129407,Wisley Sport Center,5263b32c498eb2ec2de66d80,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,93356,146.06917944713194,-41.128552576671645,Penguin Sports Centre,4f6d5382e4b0725b61127261,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,95748,148.2592493597094,-41.45416653186248,scamander sports complex,5195fb05498e5b0b8dc5d29d,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,0,2,2,false,Australia,AU,3262,142.159892,-34.184781,Sportsgirl,50516b2ce4b0b1313d7aad80,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/apparel_boutique_,Boutique,Boutiques,Boutique,4bf58dd8d48988d104951735,VIC,Mildura,true,3500,,,,,,,,,,,,,
v-1464363753,,2,12,false,Australia,AU,4422,142.1810975520748,-34.19299983915765,Sportzprint,4e4b08cd8877da6396605585,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Professional,Professional & Other Places,Professional & Other Places,4d4b7105d754a06375d81259,VIC,Mildura,true,,,,,,,,,,,,,,
v-1464363753,,3,75,false,Australia,AU,2577,142.15130041192248,-34.186998612577874,Sunraysia Physiotherapy And Sports Injuries,4dc88e011838e695fbd59451,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,VIC,Mildura,true,,,,,,,,,,,,,,
v-1464363753,,4,10,false,Australia,AU,2746,142.1580786607162,-34.18986402506142,Mildura Sports,4efaaa4d6da1f7b663e35d16,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,NSW,Wentworth,true,,,,,,,,,,,,,,
v-1464363753,,7,8,false,Australia,AU,3620,142.16389356145652,-34.18351871697912,Grand Hotel Sportsbar TAB,4da2c89c63b5a35d99c7031a,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,,,,,,,,,,,,,,,,,
v-1464363753,,13,23,false,Australia,AU,15207,142.03963333297773,-34.09528623725286,Coomealla Memorial Sporting Club,4d8d92955091a1cdeb8f7b01,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,,,,,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,24602,141.908047,-34.0909319,Sportsman inn,4e2944e6ae60078b2fd36322,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/bowling_,Bowling Green,Bowling Greens,Bowling Green,52e81612bcbc57f1066b7a2f,,,,,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,23495,141.912957,-34.10367,Wentworth Sporting Complex,542bbdba498e9d403849fc66,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,1,14,22,false,Australia,AU,370,130.987919,-12.480939,Palmerston Sports Bar,4c48163276d72d7f662d3f4d,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,NT,Darwin,true,0830,,,,,,,,,,,,,
v-1464363753,1,6,26,false,Australia,AU,1111,130.98894240019766,-12.47008030594736,Palmerston Indoor Sports Centre,4f0ab3bee4b0803b6b144692,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/volleyballcourt_,Volleyball Court,Volleyball Courts,Volleyball Court,4eb1bf013b7b6f98df247e07,NT,Darwin,true,0812,,,,,,,,,,,,,
v-1464363753,2,2,2,false,Australia,AU,2365,130.971938,-12.496302,Palmerston Sports Complex,4c480ac489a6c9b687319c88,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/pool_,Pool,Pools,Pool,4bf58dd8d48988d15e941735,NT,Stuart Park,true,0820,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,6711,130.93192,-12.44841,Sporties,4c514bb95ee81b8d320efeff,true,.png,https://ss3.4sqi.net/img/categories_v2/food/australian_,Australian,Australian Restaurants,Australian Restaurant,4bf58dd8d48988d169941735,Northern Territory,Nightcliff,true,0810,,,,,,,,,,,,,
v-1464363753,,3,3,false,Australia,AU,14245,130.8856533,-12.3957792,Marrara International Sport Stadium,52f08c14498eee1347848f08,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,Northern Territory,,true,0810,,,,,,,,,,,,,
v-1464363753,,40,78,false,Australia,AU,16898,130.86205582988703,-12.386331010121465,Sportsco,4f1b9d02e4b064e65c3b79b5,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_track_,Track,Track Stadiums,Track Stadium,4bf58dd8d48988d187941735,Northern Territory,,true,0810,,,,,,,,,,,,,
v-1464363753,,3,5,false,Australia,AU,14217,130.883439565428,-12.398753763160009,Marrara Sports Complex,4d4f7056994dba7ae11307ec,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,Bars,Bar,4bf58dd8d48988d116941735,NT,,true,,,,,,,,,,,,,,
v-1464363753,,4,5,false,Australia,AU,14945,130.895678,-12.37718,Hibiscus Sports Club,50163e18e4b0dbe159348574,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,,,true,,,,,,,,,,,,,,
v-1464363753,,7,8,false,Australia,AU,15654,130.8416620033748,-12.465187388027351,Tab Sports Darwin,4c53ada330f92d7f1e5a2eb9,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/field_,Field,Fields,Field,4bf58dd8d48988d15f941735,,,true,,,,,,,,,,,,,,
v-1464363753,,4,4,false,Australia,AU,15599,130.84933832309997,-12.433455486592258,Top End Indoor Sports Centre,4c5c1243bfa5952118556cff,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,Bars,Bar,4bf58dd8d48988d116941735,,,,,,,,,,,,,,,,,
v-1464363753,,2,3,false,Australia,AU,15785,130.84063,-12.463484,KO Sports Bar,4cecf877f368b1f7072a78f7,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,,,,,,,,,,,,,,,,,
v-1464363753,,9,23,false,Australia,AU,16193,130.844306,-12.431354,Territory Sports Medicine,51e35aad498e61b651ee1f19,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,10,24,false,Australia,AU,16862,130.85553691701162,-12.395779542401298,DTC SPORTS,4dfd9e3ad4c001cca370baeb,true,.png,https://ss3.4sqi.net/img/categories_v2/food/australian_,Australian,Australian Restaurants,Australian Restaurant,4bf58dd8d48988d169941735,,,,,,,,,,,,,,,,,
v-1464363753,,32,62,false,Australia,AU,16866,130.85806515,-12.39209057,Amart All Sports,4bbe708f30c99c74b0d15311,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,,,,,,,,,,,,,,,,,
v-1464363753,,12,21,false,Australia,AU,16262,130.88281757008207,-12.372544558650924,Casuarina All Sports Club,4c778f58b4b4b60c87f2270e,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,17938,130.85206479921987,-12.383754259396666,Nightcliff Sports Club,4c5c0e7dbfa595213e276cff,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,0,1,1,false,Australia,AU,4291,121.47539520263672,-30.745073318481445,Goldfields Sport & Leisure,5074eb06e4b0527567fc6122,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,WA,Kalgoorlie,true,6430,,,,,,,,,,,,,
v-1464363753,,1,5,false,Australia,AU,4298,121.47488,-30.745146,Department Of Sport & Recreation,4d9026641d06b1f7b8c66e3b,true,.png,https://ss3.4sqi.net/img/categories_v2/building/government_,Government,Government Buildings,Government Building,4bf58dd8d48988d126941735,WA,Kalgoorlie,true,,,,,,,,,,,,,,
v-1464363753,,10,10,false,Australia,AU,3902,121.47194295801633,-30.749894059422985,Sports Power,4c941d7882b56dcb3d60ccaa,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,WA,Boulder,,,,,,,,,,,,,,,
v-1464363753,,6,46,false,Australia,AU,2023,121.48973693633474,-30.763841988150883,Cruickshank Sports Arena,4de9b7b122713dd973811b08,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/field_,Field,Fields,Field,4bf58dd8d48988d15f941735,,,,,,,,,,,,,,,,,
v-1464363753,,5,43,false,Australia,AU,4847,121.46772554949722,-30.742210910382013,Sir Richard Moore Sports Centre,4cfb4c17d8468cfa31f1f36b,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/outdoors_,Other Outdoors,Other Great Outdoors,Other Great Outdoors,4bf58dd8d48988d162941735,,,,,,,,,,,,,,,,,
v-1464363753,0,5,6,false,Australia,AU,291,117.88417626548535,-35.02124263798077,Sports Power Albany,4c89c42d1eafb1f7e8b07435,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,WA,Albany,true,6330,Sandford Road,,,,,,,,,,,,
v-1464363753,,3,3,false,Australia,AU,2021,117.875,-35.0075,North Road Sports Ground,52994bb911d26f8a94d9cb88,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,Athletics & Sports,Athletics & Sports,4f4528bc4b90abdf24c9de85,WA,Albany,,,,,,,,,,,,,,,
v-1464363753,0,3,8,false,Australia,AU,1431,140.784928,-37.817585,Active8 Health & Sports Centre,4c29adcbe19720a1e2dbf958,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness,Gyms or Fitness Centers,Gym / Fitness Center,4bf58dd8d48988d175941735,SA,Mount Gambier,true,,,,,,,,,,,,,,
v-1464363753,,7,8,false,Australia,AU,4071,140.81704538391344,-37.84368394722703,Blue Lake Sports Park,4e61a37ee4cdf1e2bef6b29d,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park,Parks,Park,4bf58dd8d48988d163941735,,,,,,,,,,,,,,,,,
v-1464363753,9,62,74,false,Australia,AU,272,133.88302000513457,-23.699139994241463,Sporties Cafe And Restaurant,4bb0763df964a5209e463ce3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/australian_,Australian,Australian Restaurants,Australian Restaurant,4bf58dd8d48988d169941735,NT,Alice Springs,true,0870,,,,,,,,,,,,,
v-1464363753,0,1,3,false,Australia,AU,912,133.8717412092059,-23.70132110382545,Sports Power,5063d8c2e4b0e1bb80ed0665,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,true,,,,,,,,,,,,,,
v-1464363753,1,5,5,false,Australia,AU,291,152.832683,-25.287547,SportF1RST,4d3107635c2db60c1424b46c,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Urraween,true,4655,Bideford & Boundary,http://www.maryboroughsportsclub.com.au,,92126737,http://www.acrossthewaves.com/cms/uploads/bistromenu.pdf?ra=24670,http://www.acrossthewaves.com/cms/uploads/bistromenu.pdf?ra=24670,View Prices,Prices,Prices,,,,http://www.acrossthewaves.com/cms/uploads/bistromenu.pdf?ra=24670
v-1464363753,4,2,2,false,Australia,AU,303,152.83301899491468,-25.287660415828576,Sportfirst,4e34ad55e4cd9aba7cbd2585,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Urraween,true,4655,Sydney St,http://www.acrossthewaves.com,,,,,,,,,,,
v-1464363753,1,2,10,false,Australia,AU,341,152.83054347415722,-25.286568387585557,Amart Sports and Goldcross Cycles,52a663a311d2fd41785b9fda,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Urangan,true,4650,The Esplanade,http://www.rainbowsportsclub.com.au,,,,,,,,,,,
v-1464363753,,3,4,false,Australia,AU,7152,152.90174815244674,-25.284406292400366,Sporties,4f38d13ae4b039c3c3df9c7c,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,QLD,Hervey Bay,true,4650,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,3708,152.866047,-25.29966,Hervey Bay Sports and Leisure Park,4ce35dad2f842d43f320ab1c,true,.png,https://ss3.4sqi.net/img/categories_v2/education/administrativebuilding_,Administrative Building,College Administrative Buildings,College Administrative Building,4bf58dd8d48988d197941735,QLD,Maryborough,true,4670,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,31661,152.68932975778546,-25.543665674740485,Sportspower,508b83a6e4b0b2a615c91163,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Maryborough,true,4581,,,,,,,,,,,,,
v-1464363753,,2,2,false,Australia,AU,28913,152.69158371121213,-25.516821496525438,Maryborough GymSports,4e6ad0a645ddadf2d0a70cc7,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness,Gyms or Fitness Centers,Gym / Fitness Center,4bf58dd8d48988d175941735,QLD,Tin Can Bay,true,,,,,,,,,,,,,,
v-1464363753,,15,51,false,Australia,AU,27750,152.70858998413087,-25.513076134087047,Maryborough Sports Club,4d749b54170ab1f79c90f694,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,QLD,Bundaberg,true,,,,,,,,,,,,,,
v-1464363753,,4,6,false,Australia,AU,32834,153.1560853,-25.2663148,Rainbow Beach Sports Club,541a8dd3498e95993d9b71e9,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,Athletics & Sports,Athletics & Sports,4f4528bc4b90abdf24c9de85,QLD,Norville,true,,,,,,,,,,,,,,
v-1464363753,,5,9,false,Australia,AU,65841,152.384843,-24.857659,sport,5532cad0498e56b57340be6b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,Athletics & Sports,Athletics & Sports,4f4528bc4b90abdf24c9de85,QLD,Rainbow Beach,true,,,,,,,,,,,,,,
v-1464363753,,48,142,false,Australia,AU,66391,152.374513,-24.859718,Bundaberg East Sport Club,53cf8922498eeb618dc212f6,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Gympie,true,,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,65844,152.38473,-24.857717,sports2,5532cb8b498eb3d281eba1d1,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,,,,,,,,,,,,,,,,,
v-1464363753,,2,5,false,Australia,AU,68018,152.343215,-24.867441,Sportspower,50dc1312e4b0974a0bbcc753,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sports Club,Sports Clubs,Sports Club,52e81612bcbc57f1066b7a2e,,,,,,,,,,,,,,,,,
v-1464363753,,33,48,false,Australia,AU,66417,152.37437330042837,-24.85952044025702,East Bundaberg Sports Club,4c38677993db0f47a7782192,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,5,5,true,Australia,AU,65995,152.34707609662445,-24.8902866169817,The Waves Sports Club,4caedd47cbab236a7d7f9373,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,Athletics & Sports,Athletics & Sports,4f4528bc4b90abdf24c9de85,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,67460,152.32521057128906,-24.892749786376953,Amart SPORTS,552e031f498ebff164443c8e,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/field_,Field,Fields,Field,4bf58dd8d48988d15f941735,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,68511,152.319087,-24.884758,Bundaberg Indoor Sports Centre,4c99c62d78ffa093618c6675,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,73423,153.0911692520153,-25.906023783183382,Rainbow Beach Sports Club,4d1956f8401db60c66def9a4,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,103493,152.671429,-26.208155,Albert Park Sports Ground,4c2549f4c11dc9b6e9ff2624,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,1,3,3,false,Australia,AU,121,149.18446,-21.141297,Sports Cuts,4ce34a471594236a64adf649,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_,Salon / Barbershop,Salons / Barbershops,Salon / Barbershop,4bf58dd8d48988d110951735,QLD,Mackay,true,4740,,,,,,,,,,,,,
v-1464363753,1,3,4,false,Australia,AU,2775,149.16175616885306,-21.129975254889604,Sportspower,50c8134ae4b0e3c22179ab25,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,North Mackay,true,4803,,,,,,,,,,,,,
v-1464363753,2,28,37,false,Australia,AU,5284,149.22457328270482,-21.11065329800783,Sails Sports Bar,4cc239abbde8f04d6b389d4b,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,Bars,Bar,4bf58dd8d48988d116941735,QLD,Mackay Marina,true,4803,,,,,,,,,,,,,
v-1464363753,,8,14,false,Australia,AU,3555,149.20393177762574,-21.11422336867277,Mackay Indoor Sports Arena,4dad38c75da31bb152309446,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,Athletics & Sports,Athletics & Sports,4f4528bc4b90abdf24c9de85,QLD,Rainbow Beach,true,4803,,,,,,,,,,,,,
v-1464363753,,5,15,false,Australia,AU,4880,149.22304707386158,-21.11468859895133,Great Northern Sports Club,5180eb1f498ebf69cf8275b3,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,QLD,North Mackay,true,,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,4599,149.153134,-21.169302,Rainbow Beach Sports Club,4d1952eebb64224bcc1ace65,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Hamilton Island,true,,,,,,,,,,,,,,
v-1464363753,,3,4,false,Australia,AU,5763,149.178426,-21.089874,Amart Supa Sports,4d3b86eed625224b04b788fa,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,Bars,Bar,4bf58dd8d48988d116941735,QLD,Hamilton Island,true,,,,,,,,,,,,,,
v-1464363753,,14,27,false,Australia,AU,91899,148.95180116895494,-20.34514798048973,Sporty's,4e686eb6d164156c90391333,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/outdoors_,Other Outdoors,Other Great Outdoors,Other Great Outdoors,4bf58dd8d48988d162941735,QLD,Hamilton Island,,,,,,,,,,,,,,,
v-1464363753,,14,19,false,Australia,AU,90290,148.95608976327478,-20.359024002199366,Target Sports,4cec668b82125481535c59a1,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/boat_,Boat / Ferry,Boats or Ferries,Boat or Ferry,4bf58dd8d48988d12d951735,,Hamilton Island,,,,,,,,,,,,,,,
v-1464363753,,14,16,false,Australia,AU,91888,148.94986967177647,-20.34574306374808,H2O Sportz Boat,4bd36536046076b05afe7571,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/boat_,Boat / Ferry,Boats or Ferries,Boat or Ferry,4bf58dd8d48988d12d951735,,,,,,,,,,,,,,,,,
v-1464363753,,2,3,false,Australia,AU,92207,148.950217,-20.342686,H20 Sportz,4ce0874aaba88cfafa1050d7,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym,Gyms,Gym,4bf58dd8d48988d176941735,,,,,,,,,,,,,,,,,
v-1464363753,,52,121,false,Australia,AU,91572,148.95589940467568,-20.34713956889063,Hamilton Island Sports Club,4e372e7dd164374eb6847313,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,6,3,4,false,Australia,AU,11676,150.5225096454269,-23.3552472968601,Sportsgirl,4ecb077330f8ecd40f75aa27,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/apparel_women_,Women's Store,Women's Stores,Women's Store,4bf58dd8d48988d108951735,QLD,Berserker,true,4701,Dawson Highway,http://www.revolution.gymnastics.org.au,,38577586,,,,,,,,,
v-1464363753,1,16,27,false,Australia,AU,11464,150.521674,-23.343998,Sportscene,4d40baa3c1d4721efd4313c7,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Norman Gardens,true,4701,,,,,,,,,,,,,
v-1464363753,2,2,4,false,Australia,AU,10668,150.528247,-23.336055,Bluebirds United Sports Club,4f950ac1e4b0082566e0f929,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,Soccer Fields,Soccer Field,4cce455aebf7b749d5e191f5,QLD,North Rockhampton,true,4702,,,,,,,,,,,,,
v-1464363753,3,78,141,false,Australia,AU,11070,150.529367,-23.357087,Frenchville Sports Club,4ba82b89f964a52030cf39e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,Athletics & Sports,Athletics & Sports,4f4528bc4b90abdf24c9de85,QLD,Rockhampton,true,4680,,,,,,,,,,,,,
v-1464363753,1,9,26,false,Australia,AU,13359,150.5037170803366,-23.348423139585233,Indoor Sports Arena,4ed75ec2e5fabbd8a021feb6,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/volleyballcourt_,Volleyball Court,Volleyball Courts,Volleyball Court,4eb1bf013b7b6f98df247e07,QLD,West Gladstone,true,4680,,,,,,,,,,,,,
v-1464363753,,11,45,false,Australia,AU,12582,150.51930278208235,-23.370776020492855,AMart All Sports,4c098fa97e3fc9280839f282,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Clinton,true,,,,,,,,,,,,,,
